songname,artist,album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,duration_ms,cluster_6_10
Jane,Jefferson Starship,Freedom At Point Zero,0.589,0.82,2,-9.602,1,0.0369,0.204,0.018000000000000002,0.423,0.7879999999999999,117.305,2RNd6VgxG19db0zs0M1C4Z,spotify:track:2RNd6VgxG19db0zs0M1C4Z,https://api.spotify.com/v1/tracks/2RNd6VgxG19db0zs0M1C4Z,252200,3
"Oh, Pretty Woman",Roy Orbison,"Oh, Pretty Woman",0.619,0.603,9,-9.481,1,0.0342,0.7120000000000001,0.0,0.0721,0.958,127.43299999999999,48i055G1OT5KxGGftwFxWy,spotify:track:48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,178933,3
Dynamite,Jermaine Jackson,Jermaine Jackson (Expanded Edition),0.56,0.7240000000000001,9,-11.255999999999998,1,0.0498,0.000471,0.39399999999999996,0.0639,0.774,191.683,1pWW4L3frDisJVhSNxEw99,spotify:track:1pWW4L3frDisJVhSNxEw99,https://api.spotify.com/v1/tracks/1pWW4L3frDisJVhSNxEw99,362267,0
What Hurts The Most,Rascal Flatts,Me And My Gang,0.537,0.674,5,-5.1339999999999995,0,0.0277,0.0088,0.0,0.265,0.33,136.002,4bVuIlGQBMWS7vIhcx8Ae4,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,https://api.spotify.com/v1/tracks/4bVuIlGQBMWS7vIhcx8Ae4,214107,2
The Mouse,Soupy Sales,Soupy Sales Sez Do The Mouse And Other Teen Hits,0.653,0.861,8,-2.4019999999999997,1,0.141,0.32,0.0147,0.10400000000000001,0.909,74.14,2bTAf7hPTbjiKzvJLqGGbA,spotify:track:2bTAf7hPTbjiKzvJLqGGbA,https://api.spotify.com/v1/tracks/2bTAf7hPTbjiKzvJLqGGbA,147040,3
A Mother for My Children,The Whispers,The Whispers: Greatest Hits,0.42100000000000004,0.72,3,-9.071,1,0.217,0.11,5.85e-05,0.0557,0.787,197.535,55eqxcMFb92snDL5ays5Uf,spotify:track:55eqxcMFb92snDL5ays5Uf,https://api.spotify.com/v1/tracks/55eqxcMFb92snDL5ays5Uf,194093,5
Love Won't Let Me Wait,Major Harris,My Way,0.569,0.205,9,-17.148,1,0.0358,0.919,1.94e-06,0.0894,0.327,115.705,7eQyTHRRxYkyUh8JRNOw09,spotify:track:7eQyTHRRxYkyUh8JRNOw09,https://api.spotify.com/v1/tracks/7eQyTHRRxYkyUh8JRNOw09,333093,1
Jealousy,Major Harris,Jealousy,0.5760000000000001,0.325,1,-17.928,1,0.0367,0.851,0.000212,0.0975,0.325,96.538,7MHrDZRguI970zohSaQrzF,spotify:track:7MHrDZRguI970zohSaQrzF,https://api.spotify.com/v1/tracks/7MHrDZRguI970zohSaQrzF,524360,1
Laid Back Love,Major Harris,The Best Of,0.66,0.40700000000000003,2,-13.284,1,0.0647,0.0106,3.75e-06,0.0472,0.6890000000000001,113.00399999999999,2mUnSn7NDQ3xEVdERedT7s,spotify:track:2mUnSn7NDQ3xEVdERedT7s,https://api.spotify.com/v1/tracks/2mUnSn7NDQ3xEVdERedT7s,198760,3
Togetherness,Frankie Avalon,A Boy From Philly,0.578,0.287,0,-15.654000000000002,1,0.03,0.816,1.18e-06,0.23,0.74,119.03399999999999,3Rgj7c9bqmB8edEtBdo7uG,spotify:track:3Rgj7c9bqmB8edEtBdo7uG,https://api.spotify.com/v1/tracks/3Rgj7c9bqmB8edEtBdo7uG,154358,1
You Are Mine,Frankie Avalon,A Boy From Philly,0.168,0.255,5,-15.645999999999999,1,0.0329,0.602,0.0,0.0889,0.298,176.618,4MmJhiQ2pnHpaEEypHttjY,spotify:track:4MmJhiQ2pnHpaEEypHttjY,https://api.spotify.com/v1/tracks/4MmJhiQ2pnHpaEEypHttjY,187115,1
What About Me,Don Gibson,Sweet Dreams,0.519,0.397,2,-13.02,1,0.0281,0.6629999999999999,0.0,0.0764,0.688,85.041,1QdxAlq7M0dW9Kpu7LQbgx,spotify:track:1QdxAlq7M0dW9Kpu7LQbgx,https://api.spotify.com/v1/tracks/1QdxAlq7M0dW9Kpu7LQbgx,131560,1
I Found a Love Maxine Davis,The Falcons,The World's First Soul Group,0.326,0.536,7,-8.453,1,0.0338,0.875,0.171,0.157,0.556,177.203,4ofGPeEiRxucrKaB8ljSO8,spotify:track:4ofGPeEiRxucrKaB8ljSO8,https://api.spotify.com/v1/tracks/4ofGPeEiRxucrKaB8ljSO8,182853,1
Bless You,Tony Orlando,Timeless The Big Hits,0.488,0.473,0,-12.155,1,0.0473,0.366,0.0,0.11699999999999999,0.626,124.398,3SsVBEj4XR3mGqli8oKgih,spotify:track:3SsVBEj4XR3mGqli8oKgih,https://api.spotify.com/v1/tracks/3SsVBEj4XR3mGqli8oKgih,132200,1
Twilight Time,Andy Williams,Greatest Songs,0.414,0.23399999999999999,5,-14.743,1,0.0285,0.9179999999999999,5.06e-06,0.348,0.28600000000000003,89.448,4po5U2ZdSQCoTPGpGudx71,spotify:track:4po5U2ZdSQCoTPGpGudx71,https://api.spotify.com/v1/tracks/4po5U2ZdSQCoTPGpGudx71,157093,1
A Walk In The Black Forest,Horst Jankowski,The Genius Of Jankowski!,0.701,0.38,2,-11.755999999999998,1,0.0294,0.611,0.728,0.233,0.7829999999999999,106.28399999999999,3msjvrkCvIzUNJHULcAafN,spotify:track:3msjvrkCvIzUNJHULcAafN,https://api.spotify.com/v1/tracks/3msjvrkCvIzUNJHULcAafN,169680,4
Jenny Lou,Sonny James,The Southern Gentleman,0.5479999999999999,0.575,6,-6.638999999999999,1,0.0348,0.629,0.0937,0.141,0.541,118.71700000000001,07fZuhOPreLVpwuLkTCRLH,spotify:track:07fZuhOPreLVpwuLkTCRLH,https://api.spotify.com/v1/tracks/07fZuhOPreLVpwuLkTCRLH,153693,3
Running Bear,Sonny James,The Capitol Top Ten Hits Vol. 2,0.61,0.688,7,-9.308,1,0.0357,0.573,0.0,0.16399999999999998,0.7609999999999999,119.831,6wkrULQ7AzurQ0KpXzFDbH,spotify:track:6wkrULQ7AzurQ0KpXzFDbH,https://api.spotify.com/v1/tracks/6wkrULQ7AzurQ0KpXzFDbH,165893,3
"For All We Know - From ""Lovers And Other Strangers"" Soundtrack",Carpenters,Carpenters,0.307,0.237,7,-13.437000000000001,1,0.0304,0.879,1.65e-05,0.0871,0.19399999999999998,135.6,5llfFWv1tH61nENrsjg3KZ,spotify:track:5llfFWv1tH61nENrsjg3KZ,https://api.spotify.com/v1/tracks/5llfFWv1tH61nENrsjg3KZ,158933,1
"Hi-Lili, Hi-Lo",Richard Chamberlain,Richard Chamberlain Sings (TV's Dr. Kildare),0.27399999999999997,0.124,0,-19.212,1,0.0329,0.8640000000000001,0.000125,0.113,0.218,84.285,5jPBmIFbjnERaWeickvTkS,spotify:track:5jPBmIFbjnERaWeickvTkS,https://api.spotify.com/v1/tracks/5jPBmIFbjnERaWeickvTkS,161267,1
All I Have To Do Is Dream,Richard Chamberlain,Richard Chamberlain Sings (TV's Dr. Kildare),0.48100000000000004,0.138,1,-17.032,1,0.031,0.912,0.000132,0.133,0.52,98.512,04uW2l7VrWeo3CJ9rQ5D6M,spotify:track:04uW2l7VrWeo3CJ9rQ5D6M,https://api.spotify.com/v1/tracks/04uW2l7VrWeo3CJ9rQ5D6M,151733,1
I Will Love You,Richard Chamberlain,Richard Chamberlain Sings (TV's Dr. Kildare),0.426,0.11800000000000001,10,-20.027,1,0.0291,0.973,0.0619,0.127,0.442,78.521,1DLjHi9qGLiuwtqngEBAFv,spotify:track:1DLjHi9qGLiuwtqngEBAFv,https://api.spotify.com/v1/tracks/1DLjHi9qGLiuwtqngEBAFv,148400,1
True Love,Richard Chamberlain,Richard Chamberlain Sings (TV's Dr. Kildare),0.168,0.138,5,-20.89,1,0.0378,0.955,0.0317,0.207,0.10800000000000001,77.806,7s6xTs93vEOLYFhVpYpVdN,spotify:track:7s6xTs93vEOLYFhVpYpVdN,https://api.spotify.com/v1/tracks/7s6xTs93vEOLYFhVpYpVdN,139840,1
Love Me Tender,Richard Chamberlain,Richard Chamberlain Sings (TV's Dr. Kildare),0.23,0.132,10,-18.261,1,0.0397,0.9670000000000001,0.00158,0.15,0.222,79.273,7sgZ29LuSDARfMQ3YdhNo3,spotify:track:7sgZ29LuSDARfMQ3YdhNo3,https://api.spotify.com/v1/tracks/7sgZ29LuSDARfMQ3YdhNo3,144467,1
Point Of No Return,Gene McDaniels,Best Of Gene McDaniels,0.645,0.425,5,-8.352,1,0.0469,0.46,0.0,0.0584,0.885,140.995,3Z05xMKFPEwR8YadgcDPWH,spotify:track:3Z05xMKFPEwR8YadgcDPWH,https://api.spotify.com/v1/tracks/3Z05xMKFPEwR8YadgcDPWH,139200,3
Chip Chip,Gene McDaniels,Hit After Hit,0.657,0.5920000000000001,1,-10.74,1,0.0577,0.6609999999999999,8.49e-06,0.36,0.961,135.286,1OpLpcfXXLkd5mKdKd08Nt,spotify:track:1OpLpcfXXLkd5mKdKd08Nt,https://api.spotify.com/v1/tracks/1OpLpcfXXLkd5mKdKd08Nt,141387,3
A Tear - Remastered,Gene McDaniels,Best Of Gene McDaniels,0.614,0.32799999999999996,7,-8.232000000000001,1,0.0281,0.58,0.0,0.139,0.486,108.68,4fY55Qe6xoGJS6LKgyRSqz,spotify:track:4fY55Qe6xoGJS6LKgyRSqz,https://api.spotify.com/v1/tracks/4fY55Qe6xoGJS6LKgyRSqz,129960,1
Tower Of Strength,Gene McDaniels,Best Of Gene McDaniels,0.588,0.469,2,-8.372,1,0.057,0.243,0.0,0.0959,0.86,128.54,5kxBWHsXHQKiu8LjoNf2n2,spotify:track:5kxBWHsXHQKiu8LjoNf2n2,https://api.spotify.com/v1/tracks/5kxBWHsXHQKiu8LjoNf2n2,153440,3
The Streak - 1974 #1Pop; #3Country Billboard Chart Hit,Ray Stevens,Boogity Boogity,0.698,0.526,0,-14.338,1,0.298,0.637,0.0,0.919,0.763,119.82700000000001,3HiIBzaoBkOTLmRYkdsusv,spotify:track:3HiIBzaoBkOTLmRYkdsusv,https://api.spotify.com/v1/tracks/3HiIBzaoBkOTLmRYkdsusv,197733,5
Freddie Feelgood (And His Funky Little Five Piece Band),Ray Stevens,Greatest Hits - Original Recordings,0.6779999999999999,0.6,0,-13.29,1,0.10800000000000001,0.6859999999999999,0.0,0.196,0.92,101.079,3wHRoSk4VkMgB7kxY1lgzt,spotify:track:3wHRoSk4VkMgB7kxY1lgzt,https://api.spotify.com/v1/tracks/3wHRoSk4VkMgB7kxY1lgzt,158467,3
The Moonlight Special,Ray Stevens,Greatest Hits - Original Recordings,0.39899999999999997,0.619,0,-15.493,1,0.125,0.66,9.449999999999999e-05,0.358,0.462,74.836,1fYMmVL7Qnquk6MiEQOMxe,spotify:track:1fYMmVL7Qnquk6MiEQOMxe,https://api.spotify.com/v1/tracks/1fYMmVL7Qnquk6MiEQOMxe,317133,1
Honey Love,Narvel Felts,Those Rockabilly Years,0.52,0.69,9,-9.515,1,0.0516,0.7390000000000001,0.0,0.149,0.8859999999999999,146.537,2F4Th5TUzfOIGH3AgJprbj,spotify:track:2F4Th5TUzfOIGH3AgJprbj,https://api.spotify.com/v1/tracks/2F4Th5TUzfOIGH3AgJprbj,126773,3
Heartbreak Warfare,John Mayer,Battle Studies,0.624,0.5539999999999999,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,4gs07VlJST4bdxGbBsXVue,spotify:track:4gs07VlJST4bdxGbBsXVue,https://api.spotify.com/v1/tracks/4gs07VlJST4bdxGbBsXVue,269720,0
So Much In Love,The Tymes,So Much In Love,0.546,0.494,4,-10.39,1,0.034,0.787,0.00011100000000000001,0.45299999999999996,0.44,75.655,6h0LLmMVZY108wNzD5UM6O,spotify:track:6h0LLmMVZY108wNzD5UM6O,https://api.spotify.com/v1/tracks/6h0LLmMVZY108wNzD5UM6O,140467,1
The Blizzard,Jim Reeves,The Essential Jim Reeves,0.624,0.20199999999999999,0,-18.465999999999998,1,0.0412,0.841,0.00349,0.106,0.48100000000000004,126.72,7CzXqUgLulsNNJvpJaO9Ef,spotify:track:7CzXqUgLulsNNJvpJaO9Ef,https://api.spotify.com/v1/tracks/7CzXqUgLulsNNJvpJaO9Ef,202493,1
Diamonds and Pearls,The Paradons,The Paradons & The Trend Tones,0.505,0.21899999999999997,5,-12.005,1,0.0253,0.985,0.0,0.12,0.48100000000000004,94.551,3FM1yG6lv8Yy9LGwfWearT,spotify:track:3FM1yG6lv8Yy9LGwfWearT,https://api.spotify.com/v1/tracks/3FM1yG6lv8Yy9LGwfWearT,138840,1
Mother Nature's Wine,Sugarloaf,Spaceship Earth,0.674,0.535,11,-12.168,0,0.0442,0.244,0.0177,0.603,0.8740000000000001,134.286,3qgzzygbO63QfNwd1zlMlW,spotify:track:3qgzzygbO63QfNwd1zlMlW,https://api.spotify.com/v1/tracks/3qgzzygbO63QfNwd1zlMlW,179827,2
I Knew I Loved You,Savage Garden,Affirmation,0.61,0.49700000000000005,9,-9.88,1,0.0279,0.32,6.11e-05,0.0884,0.7390000000000001,85.031,6nozDLxeL0TE4MS9GqYU1v,spotify:track:6nozDLxeL0TE4MS9GqYU1v,https://api.spotify.com/v1/tracks/6nozDLxeL0TE4MS9GqYU1v,250360,3
You Are in My System,The System,Sweat,0.843,0.46,10,-13.512,0,0.054000000000000006,0.00891,0.00247,0.132,0.84,109.12299999999999,47HusOVsGPUcsJtMq40aRd,spotify:track:47HusOVsGPUcsJtMq40aRd,https://api.spotify.com/v1/tracks/47HusOVsGPUcsJtMq40aRd,357812,2
Sugar Bee,Cleveland Crochet,Sugar Bee,0.7070000000000001,0.795,2,-7.695,1,0.0549,0.38,6.22e-05,0.0553,0.682,139.701,37lGfhbrKUmVpYvBgH0y2s,spotify:track:37lGfhbrKUmVpYvBgH0y2s,https://api.spotify.com/v1/tracks/37lGfhbrKUmVpYvBgH0y2s,156791,3
Danny Boy,Jackie Wilson,The Ultimate Jackie Wilson,0.292,0.322,7,-8.13,1,0.0271,0.929,0.000169,0.162,0.179,82.316,2Jy7WpTqsa8yJtrdvfse0o,spotify:track:2Jy7WpTqsa8yJtrdvfse0o,https://api.spotify.com/v1/tracks/2Jy7WpTqsa8yJtrdvfse0o,258440,1
Let's Have A Party,Wanda Jackson,Wanda Jackson,0.522,0.9009999999999999,4,-8.559,1,0.0479,0.535,9.3e-06,0.17600000000000002,0.9159999999999999,166.885,2B4IYgIkBnemrp0YEkaUIH,spotify:track:2B4IYgIkBnemrp0YEkaUIH,https://api.spotify.com/v1/tracks/2B4IYgIkBnemrp0YEkaUIH,131200,3
Every Morning,Sugar Ray,14:59,0.833,0.679,8,-4.496,1,0.0365,0.0834,0.0025800000000000003,0.0769,0.975,109.916,2ouURa1AIXp3AvkS52Jry5,spotify:track:2ouURa1AIXp3AvkS52Jry5,https://api.spotify.com/v1/tracks/2ouURa1AIXp3AvkS52Jry5,219867,3
Oh Carolina,Shaggy,Pure Pleasure,0.8490000000000001,0.8320000000000001,0,-7.83,1,0.128,0.485,0.0,0.34299999999999997,0.9390000000000001,124.55799999999999,7MjTPvXSAYB1NyzXLQKsMn,spotify:track:7MjTPvXSAYB1NyzXLQKsMn,https://api.spotify.com/v1/tracks/7MjTPvXSAYB1NyzXLQKsMn,190893,3
What a Walk,Bobby Lewis,Collector's Gold Series,0.37799999999999995,0.8220000000000001,8,-7.05,1,0.585,0.00745,0.0,0.298,0.823,148.482,1bXtFHtHbWuvolvPDZfPYI,spotify:track:1bXtFHtHbWuvolvPDZfPYI,https://api.spotify.com/v1/tracks/1bXtFHtHbWuvolvPDZfPYI,128653,5
Elusive Butterfly,Bob Lind,Best Of,0.5770000000000001,0.621,3,-8.217,1,0.0262,0.099,0.0,0.0945,0.78,94.98200000000001,226EXK5tPVsqaZ2y9RACR0,spotify:track:226EXK5tPVsqaZ2y9RACR0,https://api.spotify.com/v1/tracks/226EXK5tPVsqaZ2y9RACR0,168533,3
Since I Made You Cry,The Rivieras,Moonlight Cocktails,0.424,0.48,1,-11.312999999999999,1,0.0312,0.768,7.29e-06,0.0729,0.569,106.96799999999999,43fPIcXcSaEAOaHywu4nsW,spotify:track:43fPIcXcSaEAOaHywu4nsW,https://api.spotify.com/v1/tracks/43fPIcXcSaEAOaHywu4nsW,157133,1
"Jingle, Jangle",The Archies,Everything's Archie,0.64,0.609,2,-7.3229999999999995,0,0.0344,0.0417,0.0,0.159,0.66,109.09700000000001,4ckfvcIvWpMySBbpW66Uvd,spotify:track:4ckfvcIvWpMySBbpW66Uvd,https://api.spotify.com/v1/tracks/4ckfvcIvWpMySBbpW66Uvd,162480,2
The Gypsy Cried,Lou Christie,Lou Christie,0.488,0.716,1,-5.327000000000001,1,0.0394,0.532,1.18e-05,0.0685,0.8170000000000001,156.06,5NqB5TzcSdRl21iOUM0L59,spotify:track:5NqB5TzcSdRl21iOUM0L59,https://api.spotify.com/v1/tracks/5NqB5TzcSdRl21iOUM0L59,130200,3
Rhapsody In The Rain,Lou Christie,Lightnin’ Strikes: The Very Best Of The MGM Recordings,0.634,0.674,10,-7.622999999999999,0,0.042,0.215,0.00207,0.12300000000000001,0.669,129.355,0DR10fyEwXFUfgqbTksOvK,spotify:track:0DR10fyEwXFUfgqbTksOvK,https://api.spotify.com/v1/tracks/0DR10fyEwXFUfgqbTksOvK,168280,2
Time After Time,Chris Montez,Time After Time,0.57,0.8909999999999999,4,-1.155,1,0.0352,0.539,4.41e-06,0.55,0.6990000000000001,130.125,70DZRMZUbE4vLcNnwEpbNb,spotify:track:70DZRMZUbE4vLcNnwEpbNb,https://api.spotify.com/v1/tracks/70DZRMZUbE4vLcNnwEpbNb,139960,0
Make Me Yours,Bettye Swann,The Money Recordings,0.715,0.491,3,-8.126,1,0.0322,0.48,1.1900000000000001e-05,0.124,0.875,107.941,2u0TWxcEOhIwSzyIAwxdIs,spotify:track:2u0TWxcEOhIwSzyIAwxdIs,https://api.spotify.com/v1/tracks/2u0TWxcEOhIwSzyIAwxdIs,195293,3
Fall in Love with Me,Bettye Swann,The Money Recordings,0.68,0.514,10,-8.958,1,0.099,0.583,0.0,0.156,0.812,113.31,28fUeM8vxp0zx3NnjCguuf,spotify:track:28fUeM8vxp0zx3NnjCguuf,https://api.spotify.com/v1/tracks/28fUeM8vxp0zx3NnjCguuf,176840,3
Jenny Brown,The Smothers Brothers,It Must Have Been Something I Said!,0.518,0.129,0,-25.035,1,0.5770000000000001,0.741,0.0,0.687,0.36,132.81,1P8r9ZCiVpG1WtBdge701d,spotify:track:1P8r9ZCiVpG1WtBdge701d,https://api.spotify.com/v1/tracks/1P8r9ZCiVpG1WtBdge701d,319227,5
Last Train to London,Electric Light Orchestra,Discovery,0.727,0.537,7,-9.785,1,0.0295,0.396,0.000789,0.349,0.9540000000000001,121.493,6xE6ZWzK1YDDSYzqOCoQlz,spotify:track:6xE6ZWzK1YDDSYzqOCoQlz,https://api.spotify.com/v1/tracks/6xE6ZWzK1YDDSYzqOCoQlz,270067,3
Only Those In Love,Baby Washington,Only Those In Love,0.248,0.41700000000000004,6,-10.667,1,0.0352,0.608,0.00024300000000000002,0.0999,0.244,172.139,475yfAikvSAt5sQrDFkNGH,spotify:track:475yfAikvSAt5sQrDFkNGH,https://api.spotify.com/v1/tracks/475yfAikvSAt5sQrDFkNGH,168800,1
The Clock,Baby Washington,The Sue Singles,0.7040000000000001,0.319,2,-11.327,1,0.038,0.675,1.89e-06,0.0559,0.733,112.21600000000001,5EGrkw1itB7rzEZVVXprJ2,spotify:track:5EGrkw1itB7rzEZVVXprJ2,https://api.spotify.com/v1/tracks/5EGrkw1itB7rzEZVVXprJ2,174933,1
That's How Heartaches Are Made,Baby Washington,That's How Heartaches Are Made,0.5379999999999999,0.426,1,-11.218,0,0.0264,0.581,0.0,0.265,0.48,98.846,0mmJGR9yiFdUUMadlGA3zJ,spotify:track:0mmJGR9yiFdUUMadlGA3zJ,https://api.spotify.com/v1/tracks/0mmJGR9yiFdUUMadlGA3zJ,161867,1
Leave Me Alone,Baby Washington,That's How Heartaches Are Made,0.649,0.502,9,-11.501,1,0.0361,0.6629999999999999,0.0,0.659,0.8440000000000001,120.35799999999999,0V0taT8CDOCW5sbjdiDc6r,spotify:track:0V0taT8CDOCW5sbjdiDc6r,https://api.spotify.com/v1/tracks/0V0taT8CDOCW5sbjdiDc6r,138733,3
Total Eclipse Of The Heart - Dance Mix,Nicki French,Total Eclipse Of The Heart (Dance Mix),0.575,0.912,0,-7.039,1,0.0285,0.00463,6.01e-05,0.35200000000000004,0.591,135.988,2hPOOLM9Oefyy43eAXR4Hf,spotify:track:2hPOOLM9Oefyy43eAXR4Hf,https://api.spotify.com/v1/tracks/2hPOOLM9Oefyy43eAXR4Hf,232347,0
I Go To Rio,Pablo Cruise,Worlds Away,0.613,0.6779999999999999,5,-14.088,1,0.0437,0.0174,0.0,0.245,0.835,127.794,698F9QrhDemBL8WUKR9PlW,spotify:track:698F9QrhDemBL8WUKR9PlW,https://api.spotify.com/v1/tracks/698F9QrhDemBL8WUKR9PlW,239733,3
Juke Box Hero,Foreigner,4 (Expanded),0.35700000000000004,0.653,9,-5.553999999999999,1,0.0654,0.0828,0.0,0.0844,0.522,176.64700000000002,00qOE7OjRl0BpYiCiweZB2,spotify:track:00qOE7OjRl0BpYiCiweZB2,https://api.spotify.com/v1/tracks/00qOE7OjRl0BpYiCiweZB2,259800,0
Reaction to Action,Foreigner,Agent Provocateur,0.631,0.935,2,-6.459,1,0.0564,0.00535,0.0168,0.151,0.40399999999999997,115.68700000000001,7iXGUsbYaJddOHj9sYH8Nw,spotify:track:7iXGUsbYaJddOHj9sYH8Nw,https://api.spotify.com/v1/tracks/7iXGUsbYaJddOHj9sYH8Nw,212000,0
"Bright Lights, Big City",Jimmy Reed,Mr. Luck: The Complete Vee-Jay Singles,0.741,0.43700000000000006,2,-9.17,1,0.0428,0.8490000000000001,1.7899999999999998e-05,0.22899999999999998,0.6890000000000001,91.969,4TE1mJzeu3os3j4YcCfkMI,spotify:track:4TE1mJzeu3os3j4YcCfkMI,https://api.spotify.com/v1/tracks/4TE1mJzeu3os3j4YcCfkMI,169253,3
Love Attack,James Carr,You Got My Mind Messed Up,0.42700000000000005,0.5660000000000001,10,-7.851,1,0.0474,0.13699999999999998,0.0,0.0833,0.47200000000000003,173.847,3FvcomFA03nobW9h2lKo7a,spotify:track:3FvcomFA03nobW9h2lKo7a,https://api.spotify.com/v1/tracks/3FvcomFA03nobW9h2lKo7a,174320,0
Honky Tonk '65,Lonnie Mack,From Nashville to Memphis,0.517,0.8640000000000001,9,-5.6770000000000005,1,0.0571,0.648,0.376,0.146,0.8640000000000001,63.74,6VOcKiMjjto3H6kwxG90lm,spotify:track:6VOcKiMjjto3H6kwxG90lm,https://api.spotify.com/v1/tracks/6VOcKiMjjto3H6kwxG90lm,164120,3
Memphis,Lonnie Mack,Glad I'm In The Band,0.655,0.602,7,-9.742,1,0.025,0.0533,0.953,0.0435,0.769,101.62799999999999,5ci1SmCBwodTJrq5zeW4fp,spotify:track:5ci1SmCBwodTJrq5zeW4fp,https://api.spotify.com/v1/tracks/5ci1SmCBwodTJrq5zeW4fp,148520,4
Yellow Bird,Lawrence Welk,The World's Finest Music,0.5670000000000001,0.38299999999999995,4,-6.92,1,0.0236,0.7929999999999999,2.49e-05,0.15,0.44299999999999995,106.68700000000001,1nJChbDxytseFEvMCJj1XK,spotify:track:1nJChbDxytseFEvMCJj1XK,https://api.spotify.com/v1/tracks/1nJChbDxytseFEvMCJj1XK,131493,1
Talk Back Trembling Lips,Johnny Tillotson,Talk Back Trembling Lips,0.536,0.563,9,-8.671,1,0.0288,0.6659999999999999,0.0,0.358,0.7559999999999999,138.941,0dmWHd1MlljUv04aIy4wkq,spotify:track:0dmWHd1MlljUv04aIy4wkq,https://api.spotify.com/v1/tracks/0dmWHd1MlljUv04aIy4wkq,159011,3
I'm a Worried Guy,Johnny Tillotson,Talk Back Trembling Lips,0.53,0.6709999999999999,7,-10.559000000000001,1,0.0611,0.27,3.81e-06,0.175,0.461,85.708,4s8FwUTpj8H4s0EWXjE8vk,spotify:track:4s8FwUTpj8H4s0EWXjE8vk,https://api.spotify.com/v1/tracks/4s8FwUTpj8H4s0EWXjE8vk,150269,3
Earth Angel - 1960 #57 Billboard chart hit,Johnny Tillotson,Johnny Tillotson's Best,0.371,0.436,4,-9.562999999999999,1,0.0317,0.8240000000000001,0.0,0.18600000000000003,0.695,105.053,6Zw5rJ5Elsu9turTswfiru,spotify:track:6Zw5rJ5Elsu9turTswfiru,https://api.spotify.com/v1/tracks/6Zw5rJ5Elsu9turTswfiru,176667,1
What in the World's Come Over You - Remastered 1990,Jack Scott,Capitol Collectors Series,0.506,0.17600000000000002,4,-13.962,1,0.0303,0.802,3.93e-06,0.0978,0.49200000000000005,76.273,3XToK0X499i9odkrDCG4FL,spotify:track:3XToK0X499i9odkrDCG4FL,https://api.spotify.com/v1/tracks/3XToK0X499i9odkrDCG4FL,173267,1
It Only Happened Yesterday - Remastered,Jack Scott,Capitol Collectors Series,0.23800000000000002,0.187,4,-14.015,1,0.0331,0.9440000000000001,3.24e-06,0.1,0.149,85.35600000000001,69cikKSonWdugzCyc38K35,spotify:track:69cikKSonWdugzCyc38K35,https://api.spotify.com/v1/tracks/69cikKSonWdugzCyc38K35,166227,1
Cool Water - Remastered,Jack Scott,Capitol Collectors Series,0.662,0.41600000000000004,7,-14.374,1,0.0357,0.816,0.000194,0.0951,0.8059999999999999,129.141,0OFX1hwVTJRLkpH0nDykat,spotify:track:0OFX1hwVTJRLkpH0nDykat,https://api.spotify.com/v1/tracks/0OFX1hwVTJRLkpH0nDykat,150707,1
Patsy - Remastered,Jack Scott,Capitol Collectors Series,0.643,0.64,0,-10.395999999999999,1,0.0495,0.665,0.0,0.308,0.7559999999999999,110.928,2pAc35JdZuZHHOAqGqXJyX,spotify:track:2pAc35JdZuZHHOAqGqXJyX,https://api.spotify.com/v1/tracks/2pAc35JdZuZHHOAqGqXJyX,149893,3
Is There Something On Your Mind - Remastered,Jack Scott,Capitol Collectors Series,0.536,0.0599,9,-18.355,1,0.0298,0.84,0.0,0.0846,0.382,75.715,6HW8fAuEDFLfhJhVzqvd4K,spotify:track:6HW8fAuEDFLfhJhVzqvd4K,https://api.spotify.com/v1/tracks/6HW8fAuEDFLfhJhVzqvd4K,164533,1
"Ob-La-Di, Ob-La-Da - Remastered 2009",The Beatles,The Beatles (Remastered),0.818,0.728,10,-8.331,1,0.0314,0.23199999999999998,0.0642,0.251,0.975,113.059,1gFNm7cXfG1vSMcxPpSxec,spotify:track:1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/tracks/1gFNm7cXfG1vSMcxPpSxec,188960,3
I Disappear,Metallica,I Disappear,0.534,0.929,1,-3.609,1,0.047,0.000206,5.5799999999999994e-05,0.036000000000000004,0.447,122.73299999999999,51Vic2Yi71YKNtLbyJKgQt,spotify:track:51Vic2Yi71YKNtLbyJKgQt,https://api.spotify.com/v1/tracks/51Vic2Yi71YKNtLbyJKgQt,266240,0
And I Love Her - Remastered 2009,The Beatles,A Hard Day's Night (Remastered),0.767,0.331,1,-10.777000000000001,0,0.0337,0.64,0.0,0.0681,0.636,113.31200000000001,65vdMBskhx3akkG9vQlSH1,spotify:track:65vdMBskhx3akkG9vQlSH1,https://api.spotify.com/v1/tracks/65vdMBskhx3akkG9vQlSH1,149693,2
